role_id,task_rank,masco_task_id,masco_code,task,task_source_level,source,source_page_pdf,source_url,source_retrieved_at
M311508,4,EMASCO_311508_04,311508,"Inspect welds using visual inspection and basic testing methods to ensure quality, strength, and compliance with specifications.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-08,2026-08-29T10:41:52+00:00
M311508,5,EMASCO_311508_05,311508,Maintain and troubleshoot welding equipment and tools to ensure safe and efficient operation.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-08,2026-08-29T10:41:52+00:00
M311508,6,EMASCO_311508_06,311508,Follow welding safety procedures and use appropriate personal protective equipment during all operations.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-08,2026-08-29T10:41:52+00:00
M311508,7,EMASCO_311508_07,311508,"Report welding defects, issues, or non-conformities to supervisors or engineers.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-08,2026-08-29T10:41:52+00:00
M311508,8,EMASCO_311508_08,311508,Coordinate with fabrication or production teams to ensure welding tasks meet project timelines and quality standards.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-08,2026-08-29T10:41:52+00:00
M311508,9,EMASCO_311508_09,311508,"Document welding work performed, including parameters, materials used, and completed tasks.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-08,2026-08-29T10:41:52+00:00
M311509,1,EMASCO_311509_01,311509,Operate and monitor steelmaking furnaces to ensure efficient production.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-09,2026-08-29T10:41:52+00:00
M311509,2,EMASCO_311509_02,311509,"Monitor temperature, chemical composition, and flow rates of molten steel, and adjust process parameters as required.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-09,2026-08-29T10:41:52+00:00
M311509,3,EMASCO_311509_03,311509,Collect and prepare molten steel samples for laboratory analysis to ensure product quality and consistency.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-09,2026-08-29T10:41:52+00:00
M311509,4,EMASCO_311509_04,311509,"Identify and troubleshoot equipment faults, and coordinate with maintenance teams to carry out repairs.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-09,2026-08-29T10:41:52+00:00
M311509,5,EMASCO_311509_05,311509,"Maintain accurate production records, including process parameters and adjustment logs.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-09,2026-08-29T10:41:52+00:00
M311509,6,EMASCO_311509_06,311509,Assist in monitoring mechanical plant operations and support maintenance activities.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-09,2026-08-29T10:41:52+00:00
M311509,7,EMASCO_311509_07,311509,"Follow workplace health, safety, and environmental procedures in steelmaking operations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-09,2026-08-29T10:41:52+00:00
M311509,8,EMASCO_311509_08,311509,"Coordinate with quality assurance personnel to identify, report, and resolve product defects.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-09,2026-08-29T10:41:52+00:00
M311509,9,EMASCO_311509_09,311509,Perform preventive maintenance and calibration of machinery and instrumentation according to schedules.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-09,2026-08-29T10:41:52+00:00
M311510,1,EMASCO_311510_01,311510,"Conduct cleaning and sanitisation of machinery, workspaces, restrooms, and common areas in accordance with hygiene standards.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-10,2026-08-29T10:41:52+00:00
M311510,2,EMASCO_311510_02,311510,"Use specialised cleaning tools, chemicals, and personal protective equipment in compliance with safety procedures.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-10,2026-08-29T10:41:52+00:00
M311510,3,EMASCO_311510_03,311510,Monitor hygiene conditions through routine checks and report any deviations or hazards.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-10,2026-08-29T10:41:52+00:00
M311510,4,EMASCO_311510_04,311510,Maintain cleaning schedules and ensure accurate records of cleaning activities are updated.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-10,2026-08-29T10:41:52+00:00
M311510,5,EMASCO_311510_05,311510,"Assist in the segregation, handling, and disposal of waste materials according to procedures.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-10,2026-08-29T10:41:52+00:00
M311510,6,EMASCO_311510_06,311510,"Follow local hygiene, safety, and environmental regulations during all cleaning operations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-10,2026-08-29T10:41:52+00:00
M311510,7,EMASCO_311510_07,311510,Inspect hygiene facilities and report issues or required improvements to supervisors.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-10,2026-08-29T10:41:52+00:00
M311510,8,EMASCO_311510_08,311510,Provide basic technical support for the operation and upkeep of hygiene equipment and cleaning processes.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-10,2026-08-29T10:41:52+00:00
M311511,1,EMASCO_311511_01,311511,"Assist in programming, configuring, calibrating, and testing Programmable Logic Controllers (PLCs), Human-Machine Interfaces (HMIs), and industrial control systems.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-11,2026-08-29T10:41:52+00:00
M311511,2,EMASCO_311511_02,311511,"Support the integration of Supervisory Control and Data Acquisition (SCADA) and automation systems, and assist in commissioning activities.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-11,2026-08-29T10:41:52+00:00
M311511,3,EMASCO_311511_03,311511,"Perform routine maintenance, troubleshooting, and repair of electromechanical and automated machinery.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-11,2026-08-29T10:41:52+00:00
M311511,4,EMASCO_311511_04,311511,"Prepare and update technical documentation, including reports, schematic diagrams, and records of system changes.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-11,2026-08-29T10:41:52+00:00
M311511,5,EMASCO_311511_05,311511,Work with engineers and production teams to support process improvements and system enhancements.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-11,2026-08-29T10:41:52+00:00
M311511,6,EMASCO_311511_06,311511,"Assist in conducting equipment testing, quality checks, and validation of system performance.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-11,2026-08-29T10:41:52+00:00
M311511,7,EMASCO_311511_07,311511,Support monitoring of mechanical and automation plant operations and assist in maintenance activities.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-11,2026-08-29T10:41:52+00:00
M311512,1,EMASCO_311512_01,311512,"Read and interpret blueprints, sketches, and technical drawings.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-12,2026-08-29T10:41:52+00:00
M311512,2,EMASCO_311512_02,311512,"Develop, modify, and maintain 2D and 3D Computer-Aided Design (CAD) models based on engineering specifications.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-12,2026-08-29T10:41:52+00:00
M311512,3,EMASCO_311512_03,311512,Create and adjust Computer-Aided Manufacturing (CAM) programs for Computer Numerical Control (CNC) machining processes.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-12,2026-08-29T10:41:52+00:00
M311512,4,EMASCO_311512_04,311512,"Work with engineers, draftsmen, and designers to support manufacturing processes and workflow improvements.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-12,2026-08-29T10:41:52+00:00
M311512,5,EMASCO_311512_05,311512,Prepare technical drawings and documentation for production use.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-12,2026-08-29T10:41:52+00:00
M311512,6,EMASCO_311512_06,311512,Conduct machining simulations and troubleshoot CAD/CAM issues to verify process accuracy.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-12,2026-08-29T10:41:52+00:00
M311512,7,EMASCO_311512_07,311512,"Maintain CAD/CAM databases and libraries, and ensure data is updated and organised.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-12,2026-08-29T10:41:52+00:00
M311512,8,EMASCO_311512_08,311512,Follow quality and safety standards in all CAD/CAM and machining-related activities.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-12,2026-08-29T10:41:52+00:00
M311512,9,EMASCO_311512_09,311512,Support rapid prototyping and continuous improvement activities in manufacturing processes.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-12,2026-08-29T10:41:52+00:00
M311515,1,EMASCO_311515_01,311515,"Conduct routine maintenance, inspection, and calibration of machinery and equipment to ensure proper performance.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-15,2026-08-29T10:41:52+00:00
M311515,2,EMASCO_311515_02,311515,"Diagnose and repair mechanical, electrical, and instrumentation faults using appropriate tools and equipment.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-15,2026-08-29T10:41:52+00:00
M311515,3,EMASCO_311515_03,311515,"Install, configure, and calibrate equipment according to technical specifications.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-15,2026-08-29T10:41:52+00:00
M311515,4,EMASCO_311515_04,311515,"Maintain accurate records of maintenance, repairs, calibration activities, and parts usage.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-15,2026-08-29T10:41:52+00:00
M311515,5,EMASCO_311515_05,311515,"Work with engineers, production, and technical staff to support troubleshooting and issue resolution.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-15,2026-08-29T10:41:52+00:00
M311515,6,EMASCO_311515_06,311515,"Follow safety regulations, company policies, and calibration standards during all maintenance activities.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-15,2026-08-29T10:41:52+00:00
M311515,7,EMASCO_311515_07,311515,"Manage inventory of spare parts, tools, and calibration instruments to ensure availability.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-15,2026-08-29T10:41:52+00:00
M311516,1,EMASCO_311516_01,311516,"Assist in installation, commissioning, and routine maintenance of machinery and equipment.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-16,2026-08-29T10:41:52+00:00
M311516,2,EMASCO_311516_02,311516,Conduct routine and preventive maintenance checks to ensure equipment reliability.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-16,2026-08-29T10:41:52+00:00
M311516,3,EMASCO_311516_03,311516,Diagnose and troubleshoot mechanical and electrical faults under supervision.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-16,2026-08-29T10:41:52+00:00
M311516,4,EMASCO_311516_04,311516,Support senior engineers in monitoring and assisting with equipment operations.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-16,2026-08-29T10:41:52+00:00
M311516,5,EMASCO_311516_05,311516,Maintain accurate records and reports on equipment status and maintenance activities.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-16,2026-08-29T10:41:52+00:00
M311516,6,EMASCO_311516_06,311516,Coordinate with vendors and service providers for repairs and spare parts.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-16,2026-08-29T10:41:52+00:00
M311516,7,EMASCO_311516_07,311516,Ensure compliance with safety and environmental regulations.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-16,2026-08-29T10:41:52+00:00
M311516,8,EMASCO_311516_08,311516,Assist in training operators on proper equipment handling and safety procedures.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3115-16,2026-08-29T10:41:52+00:00
