"role_id","role_title","masco_code","masco_unit_group_code","chosen_esco_code","chosen_esco_title","chosen_esco_uri","mapping_relation","mapping_confidence","mapping_rationale","review_status","production_ready","priority","review_decision","reviewer","review_date","review_notes","masco_source_url","esco_source_url","source_current_role_id","source_current_masco_code","source_current_role_title","source_current_url","masco_reference_version","masco2020_remap_method","masco2020_remap_confidence","masco2020_source_pdf_page","masco2020_source_url","profile_basis","retrieval_evidence_basis","source_d13_mapping_relation","source_d13_mapping_confidence","source_d13_mapping_rationale","source_d13_review_status","source_d13_production_ready"
"M242603","Agro-Based Biotech Food Researcher","242603","2426","2131.5","food biotechnologist","http://data.europa.eu/esco/occupation/68ffc53b-6067-4fe7-bd85-c96f4a6c1e45","close_match","medium","Food biotechnology.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","http://data.europa.eu/esco/occupation/68ffc53b-6067-4fe7-bd85-c96f4a6c1e45","M242601","242601","Agro-Based Biotech Food Researcher","https://emasco.mohr.gov.my/masco/2426-01","2020","exact_normalized_title","high","352","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","Food biotechnology.","assistant_drafted_pending_domain_validation","False"
"M242604","Aquaculture Biotech Researcher","242604","2426","2131.4.1","aquaculture biologist","http://data.europa.eu/esco/occupation/68f4fdd9-182c-4c0d-a73d-f767b8a8355e","close_match","medium","Aquaculture biology.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","http://data.europa.eu/esco/occupation/68f4fdd9-182c-4c0d-a73d-f767b8a8355e","M242602","242602","Aquaculture Biotech Researcher","https://emasco.mohr.gov.my/masco/2426-02","2020","exact_normalized_title","high","352","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","Aquaculture biology.","assistant_drafted_pending_domain_validation","False"
"M242609","Research and Development Executive","242609","2426","1223.2","research and development manager","http://data.europa.eu/esco/occupation/73ceb2f9-18e3-4cfe-9c06-e9fb31ece440","broader_proxy","medium","R&D coordination; executive rank may differ.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","http://data.europa.eu/esco/occupation/73ceb2f9-18e3-4cfe-9c06-e9fb31ece440","M242603","242603","Research and Development Executive","https://emasco.mohr.gov.my/masco/2426-03","2020","exact_normalized_title","high","352","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","R&D coordination; executive rank may differ.","assistant_drafted_pending_domain_validation","False"
"M242613","Research Officer","242613","2426","1223.2.2","research manager","http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d","partial_proxy","low","Research coordination proxy; scientist research duties and management seniority require review.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d","M242604","242604","Research Officer","https://emasco.mohr.gov.my/masco/2426-04","2020","exact_normalized_title","high","352","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Research coordination proxy; scientist research duties and management seniority require review.","assistant_drafted_pending_domain_validation","False"
"M243114","Trade Product Specialist","243114","2431","2433.6","technical sales representative","http://data.europa.eu/esco/occupation/c956be07-53a3-4b01-b8f8-f0c5a428eaa8","inherited_test_proxy","medium","Inherited current-role ESCO assignment, not independently revalidated for this MASCO 2020 identity. Product Specialist in the sales/marketing group corresponds to Trade Product Specialist; no engineering-product role is substituted. Original rationale: Technical product demonstrations, customer advice and sales support.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","http://data.europa.eu/esco/occupation/c956be07-53a3-4b01-b8f8-f0c5a428eaa8","M243104","243104","Product Specialist","https://emasco.mohr.gov.my/masco/2431-04","2020","reviewed_functional_equivalent","medium","352","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=352","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Technical product demonstrations, customer advice and sales support.","assistant_drafted_pending_domain_validation","False"
"M243132","Technical Sales Engineer","243132","2431","2433.4","sales engineer","http://data.europa.eu/esco/occupation/8529edc5-96ad-4cde-b34a-f86ad3753e4d","close_match","medium","Technical sales engineering; corrects the D11 promotion-assistant crosswalk.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=353","http://data.europa.eu/esco/occupation/8529edc5-96ad-4cde-b34a-f86ad3753e4d","M243103","243103","Technical Sales Engineer","https://emasco.mohr.gov.my/masco/2431-03","2020","exact_normalized_title","high","353","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=353","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","Technical sales engineering; corrects the D11 promotion-assistant crosswalk.","assistant_drafted_pending_domain_validation","False"
"M243301","Sales Representative, Medical","243301","2433","2433.2","medical sales representative","http://data.europa.eu/esco/occupation/ab762f91-d737-485f-a85c-67cab92dee01","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=353","http://data.europa.eu/esco/occupation/ab762f91-d737-485f-a85c-67cab92dee01","M243301","243301","Sales Representative (Medical)","https://emasco.mohr.gov.my/masco/2433-01","2020","exact_normalized_title","high","353","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=353","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M243401","Sales Representative, Information and Communications Technology","243401","2434","2434.4","technical sales representative in electronic and telecommunications equipment","http://data.europa.eu/esco/occupation/6e591f17-65c1-4a24-af2a-ca7862d4625e","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=354","http://data.europa.eu/esco/occupation/6e591f17-65c1-4a24-af2a-ca7862d4625e","M243401","243401","Sales Representative (Information and Communications Technology)","https://emasco.mohr.gov.my/masco/2434-01","2020","exact_normalized_title","high","354","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=354","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M243410","Digital Banking/Internet Technology Specialist","243410","2434","2514.2","ICT application developer","http://data.europa.eu/esco/occupation/bd272aee-adc9-4a06-a15c-a73b4b4a46a7","broader_proxy","medium","D11 describes mobile/internet-banking application development, not bank branch management.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=354","http://data.europa.eu/esco/occupation/bd272aee-adc9-4a06-a15c-a73b4b4a46a7","M243402","243402","Digital Banking-Internet Technology Specialist","https://emasco.mohr.gov.my/masco/2434-02","2020","exact_normalized_title","high","354","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=354","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","D11 describes mobile/internet-banking application development, not bank branch management.","assistant_drafted_pending_domain_validation","False"
"M251101","Management Information Systems (MIS) Analyst","251101","2511","2511.13","ICT system analyst","http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=354","http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471","M251101","251101","Management Information Systems (MIS) Analyst","https://emasco.mohr.gov.my/masco/2511-01","2020","exact_normalized_title","high","354","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=354","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M251116","Technical Specialist (.Net)","251116","2511","2512.4","software developer","http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1","broader_proxy","medium","Software development; .NET/C/C++ language specialization is not separately inherited.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=354","http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1","M251102","251102","Technical Specialist (.Net)","https://emasco.mohr.gov.my/masco/2511-02","2020","exact_normalized_title","high","354","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=354","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Software development; .NET/C/C++ language specialization is not separately inherited.","assistant_drafted_pending_domain_validation","False"
