role_id,role_title,masco_code,masco_unit_group_code,chosen_esco_code,chosen_esco_title,chosen_esco_uri,mapping_relation,mapping_confidence,mapping_rationale,review_status,production_ready,priority,reviewer,review_date,review_decision,review_notes,masco_source_url,esco_source_url
M252222,Cloud Computing Solution Architect,252222,2522,2512.6,Cloud Architect,http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358,http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb
M252238,Geographic Information Systems (GIS) Officer,252238,2522,2165.3,Geographic Information Systems Specialist,http://data.europa.eu/esco/occupation/9af8907f-56a7-4170-83b1-3c6ba0997cfa,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358,http://data.europa.eu/esco/occupation/9af8907f-56a7-4170-83b1-3c6ba0997cfa
M252311,Network Specialist,252311,2523,2522.1.1,ICT Network Administrator,http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358,http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95
M252401,Data Scientist,252401,2524,2511.4,Data Scientist,http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358,http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30
M252403,Data Analyst,252403,2524,2511.3,Data Analyst,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2
M252406,Data Architect,252406,2524,2521.2,Database Designer,http://data.europa.eu/esco/occupation/8d9ec84d-cf2d-4179-87bc-335cda54a427,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Data architecture/database design is an ESCO alternate label; corrects the older ICT-system-analyst assignment.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359,http://data.europa.eu/esco/occupation/8d9ec84d-cf2d-4179-87bc-335cda54a427
M252411,Machine Learning Engineer,252411,2524,2511.11,Artificial Intelligence Engineer,http://data.europa.eu/esco/occupation/35553663-deab-4d9a-bf22-15c1625d28e8,close_match,medium,Machine Learning Engineer is an ESCO alternate label of Artificial Intelligence Engineer and fits the compared engineering duties.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359,http://data.europa.eu/esco/occupation/35553663-deab-4d9a-bf22-15c1625d28e8
M252413,Artificial Intelligence Engineer (AI),252413,2524,2511.11,Artificial Intelligence Engineer,http://data.europa.eu/esco/occupation/35553663-deab-4d9a-bf22-15c1625d28e8,close_match,medium,Artificial Intelligence Engineer (AI) matches the ESCO preferred occupation after the explanatory acronym; this is no longer only a combined-role inheritance.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359,http://data.europa.eu/esco/occupation/35553663-deab-4d9a-bf22-15c1625d28e8
M253102,Cybersecurity Executive,253102,2531,2529.8,Cybersecurity Risk Manager,http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Cybersecurity risk, governance and vulnerability analysis; incident-response duties and seniority may differ.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359,http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f
M253103,Digital Forensic Specialist,253103,2531,2529.2,Digital Forensics Expert,http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359,http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424
M253120,Information Security Officer,253120,2531,2529.6,ICT Security Administrator,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,broader_proxy,medium,Information Security Officer does not automatically imply chief/executive ICT security authority. Retain the earlier duty-based ESCO proxy after the fresh 2020 retrieval.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7
M253130,Cybersecurity Analyst,253130,2531,2529.8,Cybersecurity Risk Manager,http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,partial_proxy,low,Cybersecurity analysis is not restricted to digital forensic evidence examination. Retain the earlier duty-based ESCO proxy after the fresh 2020 retrieval.,pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359,http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f
M253131,Test Analyst (Information Technology),253131,2531,2519.6,ICT Test Analyst,http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359,http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d
M253136,Security Infrastructure Engineer,253136,2531,2529.6,ICT Security Administrator,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,broader_proxy,medium,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Security infrastructure, controls and administration; no chief-level authority is inferred.",auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7
