role_id,role_title,masco_code,masco_unit_group_code,chosen_esco_code,chosen_esco_title,chosen_esco_uri,mapping_relation,mapping_confidence,mapping_rationale,review_status,production_ready,masco_version,masco_code_printed,chosen_esco_isco_group,d11_esco_code,d11_esco_comparison_codes,d11_esco_comparison_titles,previous_d13_esco_code,previous_d13_esco_title,previous_d13_mapping_relation,original_pre2020_d13_esco_code,change_type,mapping_method,mapping_authority,title_match_type,title_match_score,score_interpretation,same_four_digit_group,use_in_role_skills,specialty_skills_complete,source_quality_flag,source_current_role_id,masco2020_remap_method,profile_basis,masco_source_url,profile_source_url,esco_source_url,display_case_policy
M252201,Information Technology Officer Grade F41,252201,2522,2511.13,ICT System Analyst,http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471,broader_proxy,medium,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ICT feasibility, analysis, design and implementation; not chief-information-officer authority.",auto_approved_medium_or_high_test_mapping,false,2020,2522-01,2511,2511.13,,,2511.13,ICT System Analyst,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.340426,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M252211,grade_reversion,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=357,https://emasco.mohr.gov.my/masco/2522-11,http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471,title_case_with_protected_acronyms_and_product_spellings
M252205,Information System Officer,252205,2522,2522.1,ICT System Administrator,http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Information-system and infrastructure administration; grade/specialty varies.,auto_approved_medium_or_high_test_mapping,false,2020,2522-05,2522,2522.1,,,2522.1,ICT System Administrator,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.489796,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M252201,title_variant,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=357,https://emasco.mohr.gov.my/masco/2522-01,http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,title_case_with_protected_acronyms_and_product_spellings
M252208,Information Technology Support Officer,252208,2522,3512.4,ICT Technician,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ICT user support and system troubleshooting; engineer/officer/assistant rank is not inferred.,auto_approved_medium_or_high_test_mapping,false,2020,2522-08,3512,3512.4,,,3512.4,ICT Technician,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.558824,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M252202,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358,https://emasco.mohr.gov.my/masco/2522-02,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,title_case_with_protected_acronyms_and_product_spellings
M252214,Computer Support Engineer,252214,2522,3512.4,ICT Technician,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ICT user support and system troubleshooting; engineer/officer/assistant rank is not inferred.,auto_approved_medium_or_high_test_mapping,false,2020,2522-14,3512,3512.4,,,3512.4,ICT Technician,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.594595,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M252203,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358,https://emasco.mohr.gov.my/masco/2522-03,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,title_case_with_protected_acronyms_and_product_spellings
M252215,Information Technology Technical Specialist,252215,2522,3512.4,ICT Technician,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ICT user support and system troubleshooting; engineer/officer/assistant rank is not inferred.,auto_approved_medium_or_high_test_mapping,false,2020,2522-15,3512,3512.4,,,3512.4,ICT Technician,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.657534,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M252204,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358,https://emasco.mohr.gov.my/masco/2522-04,http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c,title_case_with_protected_acronyms_and_product_spellings
M252222,Cloud Computing Solution Architect,252222,2522,2512.6,Cloud Architect,http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,2020,2522-22,2512,2512.6,,,2512.6,Cloud Architect,partial_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.612245,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,false,Not established,,M252205,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358,https://emasco.mohr.gov.my/masco/2522-05,http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb,title_case_with_protected_acronyms_and_product_spellings
M252238,Geographic Information Systems (GIS) Officer,252238,2522,2165.3,Geographic Information Systems Specialist,http://data.europa.eu/esco/occupation/9af8907f-56a7-4170-83b1-3c6ba0997cfa,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,2020,2522-38,2165,2165.3,,,2165.3,Geographic Information Systems Specialist,partial_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.875,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,false,Not established,,M252209,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358,https://emasco.mohr.gov.my/masco/2522-09,http://data.europa.eu/esco/occupation/9af8907f-56a7-4170-83b1-3c6ba0997cfa,title_case_with_protected_acronyms_and_product_spellings
M252311,Network Specialist,252311,2523,2522.1.1,ICT Network Administrator,http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.,auto_approved_medium_or_high_test_mapping,false,2020,2523-11,2522,2522.1.1,,,2522.1.1,ICT Network Administrator,close_match,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_alternate_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M252301,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358,https://emasco.mohr.gov.my/masco/2523-01,http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,title_case_with_protected_acronyms_and_product_spellings
M252401,Data Scientist,252401,2524,2511.4,Data Scientist,http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,2524-01,2511,2511.4,2511.4,Data Scientist,2511.4,Data Scientist,close_match,2511.4,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M252401,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358,https://emasco.mohr.gov.my/masco/2524-01,http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30,title_case_with_protected_acronyms_and_product_spellings
M252403,Data Analyst,252403,2524,2511.3,Data Analyst,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,2524-03,2511,2511.3,,,2511.3,Data Analyst,close_match,,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M252402,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=358,https://emasco.mohr.gov.my/masco/2524-02,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,title_case_with_protected_acronyms_and_product_spellings
M252406,Data Architect,252406,2524,2521.2,Database Designer,http://data.europa.eu/esco/occupation/8d9ec84d-cf2d-4179-87bc-335cda54a427,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Data architecture/database design is an ESCO alternate label; corrects the older ICT-system-analyst assignment.,auto_approved_medium_or_high_test_mapping,false,2020,2524-06,2521,2521.2,2511.13;2511.3;2511.12;2511.19,ICT System Analyst;Data Analyst;ICT Research Consultant;User Experience Analyst,2521.2,Database Designer,close_match,2511.13,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_alternate_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M252403,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=359,https://emasco.mohr.gov.my/masco/2524-03,http://data.europa.eu/esco/occupation/8d9ec84d-cf2d-4179-87bc-335cda54a427,title_case_with_protected_acronyms_and_product_spellings
